student_id,first_name_clean,last_name_clean,school_id,cohort_year,test_date,test_score,running_variable,eligible,received_scholarship,award_date,enrolled_college,enrollment_date,first_year_gpa,rd_sample_10pt,rd_sample_5pt
100774,James,Garcia,SCH003,2023,2022-09-14,90.6,5.599999999999994,1,1,2023-03-06,0,2024-02-17,,1,0
100798,Daniel,Moore,SCH003,2022,2022-03-06,100.0,15.0,1,0,2022-08-31,0,2023-05-20,,0,0
100804,David,Miller,SCH003,2023,2022-10-20,81.81514764137029,-3.184852358629712,0,0,2022-08-09,0,2023-03-12,,1,1
100807,David,Miller,SCH001,2023,2022-10-07,92.7,7.700000000000003,1,0,2022-10-19,0,2023-11-22,,1,0
100836,Sarah,Moore,SCH001,2021,2021-01-12,67.5,-17.5,0,1,2021-06-07,1,2023-08-02,2.22,0,0
100839,David,Davis,SCH004,2022,2022-06-10,78.7,-6.299999999999997,0,0,2021-06-24,0,2022-10-11,,1,0
100849,David,Taylor,SCH004,2021,2021-10-27,76.2,-8.799999999999997,0,0,2021-06-14,1,2022-11-29,2.48,1,0
100851,David,Miller,SCH004,2021,2021-09-15,80.2,-4.799999999999997,0,0,2022-02-23,0,2022-01-07,,1,1
100852,Taylor,Garcia,SCH004,2021,2020-12-26,88.2,3.200000000000003,1,1,2023-05-25,1,2024-01-14,2.82,1,1
100862,David,Brown,SCH004,2022,2021-07-25,78.3,-6.700000000000003,0,0,2022-12-27,0,2023-07-30,,1,0
100906,Chris,Taylor,SCH005,2022,2022-07-29,85.8,0.7999999999999972,1,1,2021-06-02,0,2022-12-21,,1,1
100909,Maria,Anderson,SCH003,2023,2022-03-01,75.8,-9.200000000000003,0,1,2021-06-07,0,2024-01-18,,1,0
100928,James,Miller,SCH005,2022,2021-08-14,70.1,-14.900000000000006,0,0,2023-07-10,0,2021-10-24,,0,0
100941,Ashley,Davis,SCH005,2022,2021-08-12,74.9,-10.099999999999994,0,0,2023-05-31,0,,,0,0
100975,Michael,Johnson,SCH004,2022,2022-05-28,85.6,0.5999999999999943,1,1,2021-11-30,0,2022-01-12,,1,1
100992,Maria,Anderson,SCH005,2021,2022-08-20,92.3,7.299999999999997,1,1,2021-12-21,0,2024-04-21,,1,0
101008,Daniel,Wilson,SCH001,2023,2022-06-03,77.0,-8.0,0,0,2021-12-13,0,2022-11-21,,1,0
101017,Michael,Taylor,SCH001,2021,2021-10-01,74.4,-10.599999999999994,0,0,2022-09-20,0,2022-04-27,,0,0
101039,Maria,Johnson,SCH002,2021,2022-10-19,68.8,-16.200000000000003,0,0,2021-11-11,0,2024-05-19,,0,0
101047,Emily,Smith,SCH005,2022,2023-03-15,75.10844018904082,-9.89155981095918,0,1,2023-03-03,0,2021-10-12,,1,0
101052,Sarah,Miller,SCH001,2022,2023-04-08,100.0,15.0,1,0,2023-05-17,0,2024-08-07,,0,0
101057,Emily,Wilson,SCH003,2023,2021-06-12,88.7,3.700000000000003,1,1,2023-01-16,0,2022-08-03,,1,1
101060,Sarah,Davis,SCH004,2022,2023-05-20,96.5,11.5,1,1,2021-04-19,1,2022-09-24,3.04,0,0
101089,Chris,Wilson,SCH002,2022,2021-06-13,73.4,-11.599999999999994,0,0,2022-02-06,0,2021-08-24,,0,0
101111,David,Miller,SCH003,2023,2020-10-04,63.2,-21.799999999999997,0,0,2022-07-13,0,2024-08-11,,0,0
101206,Emily,Anderson,SCH002,2021,2021-01-14,78.1,-6.900000000000006,0,0,2023-06-15,1,2023-07-15,2.47,1,0
101208,Emily,Taylor,SCH005,2021,2023-06-03,74.48157882025359,-10.518421179746412,0,0,2022-11-27,0,2024-01-14,,0,0
101240,Sarah,Johnson,SCH004,2021,2022-09-25,93.4,8.400000000000006,1,1,2022-01-16,1,2021-12-14,2.81,1,0
101260,Michael,Johnson,SCH005,2022,2022-10-14,82.2,-2.799999999999997,0,0,2023-02-17,0,2023-12-19,,1,1
101284,Chris,Brown,SCH003,2021,2022-02-16,70.7,-14.299999999999997,0,1,2022-09-23,0,2024-06-18,,0,0
101326,Sarah,Moore,SCH004,2021,2020-12-20,64.1,-20.900000000000006,0,0,2021-10-01,0,2023-06-29,,0,0
101333,Taylor,Smith,SCH004,2023,2023-01-01,75.1,-9.900000000000006,0,0,2022-02-19,0,2023-09-19,,1,0
101336,Michael,Wilson,SCH002,2022,2021-06-03,86.1,1.0999999999999943,1,1,2022-02-01,0,2022-03-15,,1,1
101357,Ashley,Davis,SCH004,2022,2020-12-29,74.2,-10.799999999999997,0,0,2022-07-28,0,2024-07-02,,0,0
101363,David,Johnson,SCH002,2022,2021-06-21,65.6,-19.400000000000006,0,0,2022-11-07,0,2022-11-20,,0,0
101430,Maria,Moore,SCH001,2023,2021-08-27,81.5,-3.5,0,0,2023-03-06,1,2022-09-12,2.35,1,1
101439,Sarah,Taylor,SCH005,2021,2023-01-10,81.7,-3.299999999999997,0,0,2021-06-15,1,2023-11-27,2.09,1,1
101441,James,Smith,SCH002,2023,2023-05-12,85.0,0.0,1,0,2021-06-24,0,2023-07-27,,1,1
101452,David,Moore,SCH002,2023,2022-10-23,89.8,4.799999999999997,1,1,2021-08-08,1,2022-05-16,3.13,1,1
101467,Maria,Miller,SCH005,2022,2022-01-12,72.3,-12.700000000000003,0,1,2022-10-09,1,2022-08-23,2.86,0,0
101487,Emily,Brown,SCH001,2023,2022-10-22,78.5,-6.5,0,0,2023-05-09,0,2023-06-14,,1,0
101509,Daniel,Brown,SCH002,2021,2023-02-27,92.2,7.200000000000003,1,1,2021-11-20,1,2021-09-16,2.9,1,0
101541,Ashley,Taylor,SCH001,2022,2023-05-01,90.1,5.099999999999994,1,1,2022-04-23,1,2022-06-29,2.28,1,0
101548,Maria,Davis,SCH004,2023,2023-01-18,93.1,8.099999999999994,1,1,2023-04-11,1,2023-04-21,2.76,1,0
101571,James,Brown,SCH002,2021,2021-12-26,86.1,1.0999999999999943,1,1,2021-09-19,0,2023-07-19,,1,1
101588,Taylor,Miller,SCH003,2022,2020-11-10,84.7,-0.29999999999999716,0,0,2021-02-18,0,2024-07-17,,1,1
101594,Sarah,Davis,SCH005,2022,2021-11-18,59.6,-25.4,0,0,,0,2022-11-05,,0,0
101628,Taylor,Wilson,SCH002,2023,2021-01-14,93.4,8.400000000000006,1,1,2022-02-01,0,2023-06-27,,1,0
101644,Sarah,Brown,SCH003,2022,2022-06-16,85.3,0.29999999999999716,1,1,2021-03-09,0,2023-06-03,,1,1
101659,Maria,Miller,SCH001,2021,2023-01-28,100.0,15.0,1,0,2021-05-10,1,2022-12-27,2.43,0,0
101673,James,Moore,SCH005,2023,2021-05-02,59.6,-25.4,0,0,2022-08-22,1,2021-10-24,1.64,0,0
101683,Chris,Smith,SCH002,2022,2021-02-05,79.3,-5.700000000000003,0,0,2022-11-08,0,2022-12-11,,1,0
101686,Chris,Anderson,UNKNOWN,2023,2020-12-22,80.1,-4.900000000000006,0,1,2022-05-27,0,2022-05-29,,1,1
101692,James,Davis,SCH003,2023,2021-09-10,77.6,-7.400000000000006,0,0,2022-01-25,0,2022-07-08,,1,0
101754,Maria,Johnson,SCH001,2023,2021-10-02,91.6,6.599999999999994,1,1,2023-03-20,1,2023-05-19,2.61,1,0
101758,David,Garcia,SCH005,2023,2022-02-03,100.0,15.0,1,1,2022-06-19,1,2024-05-26,2.78,0,0
101783,Chris,Brown,SCH004,2021,2022-09-06,64.2,-20.799999999999997,0,0,2023-02-04,1,2023-02-07,1.63,0,0
101795,Emily,Anderson,SCH005,2021,2022-01-10,92.1,7.099999999999994,1,1,2022-04-02,0,2022-04-07,,1,0
101799,Michael,Johnson,SCH004,2023,2022-09-25,77.0,-8.0,0,0,2021-03-07,0,2024-05-05,,1,0
101810,Sarah,Moore,SCH002,2021,2023-02-27,66.9,-18.099999999999994,0,0,2022-05-25,0,2023-09-13,,0,0
101823,Taylor,Garcia,UNKNOWN,2022,2022-01-05,84.6,-0.4000000000000057,0,0,2023-03-06,0,2023-06-28,,1,1
101848,David,Miller,SCH005,2021,2022-05-09,63.9,-21.1,0,0,2023-08-15,0,2023-02-26,,0,0
101882,Chris,Anderson,SCH002,2022,2022-10-14,66.4,-18.599999999999994,0,0,2021-08-24,0,2024-07-09,,0,0
101888,Emily,Wilson,SCH002,2021,2021-03-21,76.0,-9.0,0,0,2022-11-06,0,2021-09-09,,1,0
101900,David,Brown,SCH002,2023,2023-02-01,71.7,-13.299999999999997,0,0,2021-02-11,0,2023-05-24,,0,0
101917,Sarah,Taylor,SCH003,2023,2022-10-03,87.3,2.299999999999997,1,1,2021-12-27,0,2024-02-15,,1,1
101948,James,Johnson,SCH001,2021,2021-08-08,94.1,9.099999999999994,1,0,2022-01-26,1,2023-04-16,2.29,1,0
101959,Taylor,Johnson,SCH003,2021,2021-09-16,68.7,-16.299999999999997,0,0,2021-03-18,0,2022-04-05,,0,0
101960,Emily,Johnson,SCH002,2023,2022-07-17,83.1,-1.9000000000000057,0,0,2022-10-07,0,2023-11-17,,1,1
101963,James,Anderson,SCH001,2021,2022-02-02,91.3,6.299999999999997,1,1,2023-08-06,0,2022-07-03,,1,0
101964,James,Moore,SCH004,2023,2022-06-11,65.5,-19.5,0,0,2023-03-15,0,2024-07-06,,0,0
101991,Daniel,Smith,SCH002,2022,2022-02-25,63.7,-21.299999999999997,0,0,2022-03-21,0,2022-04-29,,0,0
101994,Daniel,Davis,SCH005,2023,2021-12-23,74.7,-10.299999999999997,0,0,2023-05-09,0,2021-12-04,,0,0
100021,Sarah,Miller,SCH004,2021,2023-05-17,63.7,-21.299999999999997,0,0,2021-04-05,0,2022-12-11,,0,0
100056,Ashley,Brown,SCH002,2023,2022-04-17,77.8,-7.200000000000003,0,0,,1,2021-12-30,2.25,1,0
100121,Emily,Miller,SCH005,2022,2022-04-06,88.4,3.4000000000000057,1,1,2022-08-30,0,2021-11-17,,1,1
100126,Sarah,Miller,SCH002,2022,2022-08-27,57.7,-27.299999999999997,0,0,2023-03-16,1,2022-03-13,1.47,0,0
100130,David,Brown,SCH005,2022,2023-04-13,75.2,-9.799999999999997,0,0,2021-11-03,0,2023-09-25,,1,0
100131,James,Taylor,SCH004,2021,2021-07-14,80.2,-4.799999999999997,0,0,2022-03-04,0,2024-03-24,,1,1
100187,James,Wilson,SCH001,2023,2022-03-09,72.4,-12.599999999999994,0,0,2022-08-26,0,2022-02-04,,0,0
100195,Chris,Taylor,UNKNOWN,2023,2023-05-14,76.3,-8.700000000000003,0,0,2022-03-03,1,2021-12-08,2.44,1,0
100214,Sarah,Miller,UNKNOWN,2022,2021-05-09,85.0,0.0,1,0,2023-03-03,1,2022-09-10,2.7,1,1
100228,Michael,Moore,SCH003,2021,2023-03-24,63.6,-21.4,0,0,2023-05-26,0,2023-02-03,,0,0
100237,Daniel,Johnson,SCH004,2021,2021-06-10,82.1,-2.9000000000000057,0,0,2023-01-26,0,2023-05-01,,1,1
100242,Emily,Davis,SCH003,2023,2022-09-16,77.0,-8.0,0,0,2022-01-15,1,2021-09-11,2.9,1,0
100244,Sarah,Taylor,SCH001,2023,2022-09-10,72.6,-12.400000000000006,0,0,2023-08-12,1,2024-07-26,2.68,0,0
100253,Daniel,Brown,SCH003,2021,2022-08-31,82.4,-2.5999999999999943,0,0,2021-09-14,1,2022-01-26,1.89,1,1
100268,Michael,Wilson,SCH005,2023,2020-12-27,93.2,8.200000000000003,1,1,2023-07-22,0,2024-05-10,,1,0
100287,Chris,Johnson,SCH005,2021,2023-01-06,79.1,-5.900000000000006,0,0,2022-07-03,0,2024-02-27,,1,0
100300,James,Wilson,SCH003,2023,2021-11-29,65.17607027162381,-19.823929728376186,0,0,2021-11-06,0,2021-10-07,,0,0
100320,Michael,Brown,SCH001,2021,2021-04-24,69.7,-15.299999999999997,0,0,2022-03-11,0,2022-09-19,,0,0
100338,Maria,Brown,SCH004,2023,2023-01-07,71.1,-13.900000000000006,0,0,2023-03-09,1,2022-09-19,1.61,0,0
100407,Michael,Johnson,SCH003,2023,2021-04-09,76.4,-8.599999999999994,0,0,2023-03-18,0,2021-12-27,,1,0
100413,Emily,Miller,SCH005,2023,2023-04-24,72.82523603540776,-12.174763964592245,0,0,2022-07-11,1,2021-10-14,1.18,0,0
100430,Chris,Miller,SCH002,2022,2023-01-08,77.4,-7.599999999999994,0,1,2022-03-13,0,2021-09-10,,1,0
100447,Chris,Smith,SCH002,2021,2023-04-15,64.9,-20.099999999999994,0,0,2021-06-20,1,2023-08-29,2.43,0,0
100457,Sarah,Wilson,SCH002,2021,2022-11-05,85.9,0.9000000000000057,1,0,2021-11-23,1,2024-06-08,2.09,1,1
100478,David,Miller,SCH005,2021,2020-09-09,77.1,-7.900000000000006,0,1,2023-08-11,1,2021-11-22,3.24,1,0
100489,Emily,Taylor,SCH004,2021,2022-03-03,81.5,-3.5,0,0,2022-12-18,0,2024-04-14,,1,1
100510,Daniel,Wilson,SCH003,2021,2021-08-31,85.6,0.5999999999999943,1,1,2021-06-13,1,2023-06-16,2.55,1,1
100525,James,Anderson,SCH003,2022,2023-04-17,77.6,-7.400000000000006,0,0,2021-08-12,0,2023-03-24,,1,0
100540,James,Anderson,SCH002,2023,2022-03-27,71.1,-13.900000000000006,0,0,2023-08-02,1,2024-04-08,2.84,0,0
100568,James,Moore,SCH004,2022,2021-08-09,84.6,-0.4000000000000057,0,0,2021-06-16,1,2024-05-11,2.18,1,1
100581,Chris,Taylor,SCH005,2022,2021-05-31,74.3,-10.700000000000003,0,0,2021-10-21,1,2022-05-17,2.38,0,0
100583,Daniel,Taylor,SCH004,2022,2021-12-15,72.6,-12.400000000000006,0,0,2021-09-03,1,2022-11-13,2.13,0,0
100585,Michael,Johnson,SCH001,2023,2021-11-13,100.0,15.0,1,1,2021-04-23,1,2022-11-12,3.57,0,0
100598,Michael,Johnson,SCH005,2022,2022-05-10,75.2506893962131,-9.749310603786896,0,0,2023-04-26,0,2021-09-21,,1,0
100632,Emily,Smith,SCH004,2022,2022-03-26,76.4,-8.599999999999994,0,0,2023-03-03,1,2022-04-25,2.94,1,0
100639,Sarah,Moore,SCH005,2022,2021-11-17,71.9,-13.099999999999994,0,0,2023-04-12,0,2023-04-12,,0,0
100653,Michael,Miller,SCH003,2023,2022-07-15,83.6,-1.4000000000000057,0,0,2021-04-09,0,2023-03-11,,1,1
100656,Daniel,Taylor,SCH002,2021,2022-07-07,85.9,0.9000000000000057,1,1,2023-07-07,1,2021-08-21,2.15,1,1
100664,Chris,Taylor,SCH003,2023,2022-05-14,79.7633710306189,-5.236628969381101,0,1,2022-10-15,1,2022-09-26,2.95,1,0
100674,Ashley,Anderson,SCH002,2023,2022-04-21,76.00370363746505,-8.996296362534949,0,0,2022-06-25,0,2022-08-30,,1,0
100706,Michael,Davis,SCH004,2022,2021-03-09,78.6,-6.400000000000006,0,0,2021-12-23,0,2021-10-02,,1,0
100710,Daniel,Smith,SCH005,2023,2021-01-29,74.2,-10.799999999999997,0,0,2022-06-25,0,2022-02-25,,0,0
100731,Taylor,Moore,UNKNOWN,2022,2021-11-03,76.4,-8.599999999999994,0,1,2022-10-14,0,2023-04-12,,1,0
100769,Sarah,Wilson,SCH005,2021,2020-09-22,75.1,-9.900000000000006,0,1,2022-04-28,1,2024-03-06,2.3,1,0
100793,Chris,Brown,SCH004,2022,2022-09-28,72.2,-12.799999999999997,0,0,2023-08-16,0,2021-12-30,,0,0
100814,Daniel,Wilson,SCH002,2021,2021-12-21,76.6,-8.400000000000006,0,0,2021-07-27,0,2024-06-07,,1,0
100823,Michael,Miller,SCH003,2023,2022-10-26,79.6,-5.400000000000006,0,0,,0,2022-03-09,,1,0
100842,James,Brown,SCH003,2023,2023-05-06,71.9,-13.099999999999994,0,0,2021-12-21,1,2022-12-02,2.17,0,0
100877,Michael,Johnson,SCH005,2023,2021-03-22,81.7,-3.299999999999997,0,0,2022-01-29,0,2023-05-20,,1,1
100889,David,Taylor,SCH004,2022,2023-05-04,75.9,-9.099999999999994,0,0,2022-12-04,0,2023-03-08,,1,0
100895,Daniel,Smith,SCH005,2022,2021-10-29,63.5,-21.5,0,0,2023-03-19,0,2022-03-10,,0,0
100898,Taylor,Taylor,SCH005,2022,2023-02-15,74.5,-10.5,0,0,2022-11-10,0,2022-11-22,,0,0
100925,Maria,Anderson,SCH005,2021,2022-09-29,86.8,1.7999999999999972,1,1,2022-03-14,1,2023-04-24,2.9,1,1
100927,Sarah,Anderson,SCH004,2021,2021-05-25,73.5,-11.5,0,0,2022-09-14,1,2021-10-01,2.12,0,0
100977,Maria,Anderson,SCH005,2022,2021-11-18,100.0,15.0,1,1,2021-08-23,0,2024-07-27,,0,0
100981,Chris,Miller,SCH003,2023,2021-06-09,69.6,-15.400000000000006,0,0,2022-06-15,0,,,0,0
101002,David,Garcia,SCH002,2022,2021-01-26,89.2,4.200000000000003,1,1,2021-03-10,1,2022-11-22,2.17,1,1
101012,Michael,Garcia,SCH004,2023,2022-07-16,89.2,4.200000000000003,1,1,2021-12-02,1,2023-12-06,3.25,1,1
101027,Daniel,Davis,SCH001,2023,2021-04-16,75.5,-9.5,0,0,2021-09-12,0,2023-06-22,,1,0
101036,James,Miller,SCH003,2022,2023-05-05,81.9,-3.0999999999999943,0,0,2021-01-03,0,2022-10-29,,1,1
101043,Maria,Johnson,SCH005,2022,2022-09-15,76.9,-8.099999999999994,0,0,2021-08-25,0,2021-08-18,,1,0
101048,Taylor,Miller,SCH004,2022,2023-01-07,93.3,8.299999999999997,1,1,2022-08-24,0,2021-08-22,,1,0
101063,David,Miller,SCH003,2021,2021-09-19,85.2,0.20000000000000284,1,1,2021-06-18,0,2021-10-17,,1,1
101066,Maria,Davis,SCH001,2021,2023-04-30,61.42283241613041,-23.57716758386959,0,0,2023-03-14,0,2023-04-21,,0,0
101069,Emily,Garcia,SCH001,2023,2022-03-27,77.7,-7.299999999999997,0,0,2023-01-08,1,2023-06-07,2.66,1,0
101076,Taylor,Wilson,SCH002,2021,2020-10-22,71.4,-13.599999999999994,0,0,2023-02-08,0,2024-03-09,,0,0
101080,Taylor,Anderson,SCH001,2023,2021-10-15,80.8,-4.200000000000003,0,0,2021-02-22,0,2023-04-12,,1,1
101098,Michael,Anderson,SCH004,2023,2021-09-24,64.6,-20.400000000000006,0,0,2023-01-21,0,2023-09-29,,0,0
101102,Taylor,Wilson,SCH003,2021,2023-05-11,91.2,6.200000000000003,1,1,2023-08-15,0,2023-05-19,,1,0
101110,Ashley,Wilson,SCH003,2022,2023-05-22,44.6,-40.4,0,0,2022-04-28,1,2021-08-24,0.85,0,0
101145,Sarah,Garcia,SCH005,2023,2022-07-13,84.6,-0.4000000000000057,0,0,2023-08-31,0,2023-12-03,,1,1
101165,Chris,Davis,SCH004,2021,2022-03-29,83.3,-1.7000000000000028,0,0,2023-05-03,0,2022-10-13,,1,1
101195,Chris,Miller,SCH001,2023,2021-03-15,86.4,1.4000000000000057,1,1,2022-01-14,0,2022-03-11,,1,1
101204,Emily,Miller,SCH003,2023,2021-08-02,69.6,-15.400000000000006,0,0,2021-05-07,0,2022-12-12,,0,0
101214,Emily,Taylor,SCH002,2022,2021-04-03,72.8,-12.200000000000003,0,0,,1,2022-12-23,1.79,0,0
101226,Daniel,Wilson,SCH002,2021,2021-07-08,85.9,0.9000000000000057,1,1,2023-05-26,0,2023-09-26,,1,1
101234,Ashley,Taylor,SCH001,2022,2022-10-02,92.8,7.799999999999997,1,1,2023-03-13,1,2022-12-16,2.55,1,0
101252,David,Davis,SCH002,2021,2023-01-14,82.0,-3.0,0,0,2021-06-22,1,2023-07-11,1.91,1,1
101264,Ashley,Johnson,SCH004,2022,2023-01-31,88.7,3.700000000000003,1,0,2022-05-13,0,2023-01-25,,1,1
101270,Chris,Wilson,SCH003,2023,2022-09-18,81.9,-3.0999999999999943,0,0,2021-05-01,0,2021-12-25,,1,1
101275,Chris,Moore,SCH004,2021,2022-03-08,93.9,8.900000000000006,1,1,2022-06-26,1,2022-11-21,2.39,1,0
101309,James,Miller,SCH003,2023,2022-08-13,79.6333065940079,-5.366693405992095,0,0,2022-12-11,1,2021-11-26,1.08,1,0
101353,Michael,Taylor,SCH005,2022,2023-04-01,77.5,-7.5,0,0,2022-12-01,0,2022-05-12,,1,0
101377,Taylor,Smith,SCH005,2023,2021-07-10,87.23879426747735,2.2387942674773456,1,0,2022-06-21,0,2024-03-31,,1,1
101402,Daniel,Miller,SCH004,2021,2023-05-05,79.2,-5.799999999999997,0,0,2023-02-19,0,2021-10-03,,1,0
101408,Michael,Smith,SCH005,2022,2020-11-21,73.5,-11.5,0,0,2022-12-27,0,2022-08-06,,0,0
101416,Michael,Garcia,SCH003,2023,2022-09-05,67.6,-17.400000000000006,0,0,2022-07-09,0,2021-10-31,,0,0
101427,Daniel,Anderson,SCH004,2023,2021-05-11,90.4,5.400000000000006,1,0,2023-03-15,0,2023-06-26,,1,0
101451,Maria,Miller,SCH004,2023,2022-06-22,85.1,0.09999999999999432,1,1,2021-05-28,1,2022-07-27,3.4,1,1
101483,Taylor,Garcia,SCH001,2023,2021-09-08,57.3,-27.700000000000003,0,0,2022-08-08,0,2021-12-11,,0,0
101502,David,Smith,SCH003,2023,2023-03-23,70.1,-14.900000000000006,0,0,2021-04-12,0,2022-08-03,,0,0
101510,David,Brown,SCH004,2022,2021-07-05,70.1,-14.900000000000006,0,0,2023-01-12,0,2024-02-29,,0,0
101539,David,Wilson,SCH001,2023,2021-06-07,60.9,-24.1,0,0,2022-03-21,0,2023-11-01,,0,0
101587,David,Davis,SCH003,2023,2023-01-06,51.6,-33.4,0,0,2023-01-05,1,2021-11-20,1.28,0,0
101609,James,Wilson,SCH005,2022,2021-12-08,82.9,-2.0999999999999943,0,0,2022-09-26,1,2021-11-20,3.98,1,1
101619,Michael,Wilson,SCH004,2023,2022-04-05,76.2,-8.799999999999997,0,0,2022-03-23,0,2023-01-29,,1,0
101633,Ashley,Davis,SCH002,2022,2023-05-22,79.6,-5.400000000000006,0,0,2023-08-28,0,2022-07-04,,1,0
101654,Taylor,Anderson,SCH005,2021,2022-11-23,77.9,-7.099999999999994,0,0,2022-02-21,0,2023-03-24,,1,0
101656,Michael,Garcia,SCH002,2023,2021-11-24,78.6,-6.400000000000006,0,1,2022-07-27,1,2023-11-02,2.85,1,0
101679,Emily,Wilson,SCH004,2023,2022-04-02,71.8,-13.200000000000003,0,0,2022-04-19,0,2024-01-29,,0,0
101695,Ashley,Garcia,SCH002,2023,2023-02-05,62.8,-22.200000000000003,0,0,2022-11-25,0,2021-11-12,,0,0
101710,Sarah,Johnson,SCH003,2023,2022-03-08,66.1,-18.900000000000006,0,0,2022-02-10,0,2023-10-09,,0,0
101740,Taylor,Taylor,SCH002,2021,2023-08-09,97.65288179428445,12.652881794284454,1,1,2023-01-17,1,2022-04-18,3.29,0,0
101741,Michael,Taylor,SCH005,2023,2022-10-17,88.6,3.5999999999999943,1,1,2023-01-06,0,2022-11-15,,1,1
101760,Chris,Garcia,SCH001,2022,2021-02-02,81.1,-3.9000000000000057,0,0,,0,2024-01-18,,1,1
101763,Maria,Davis,SCH003,2022,2021-09-13,74.8,-10.200000000000003,0,0,2023-08-08,0,2023-12-04,,0,0
101764,Chris,Smith,SCH004,2023,2022-10-11,63.8,-21.200000000000003,0,0,2021-12-08,0,2023-09-17,,0,0
101784,Maria,Smith,SCH004,2021,2023-05-06,84.4,-0.5999999999999943,0,0,2021-08-27,0,2023-06-16,,1,1
101786,Daniel,Davis,SCH004,2023,2023-02-16,91.6,6.599999999999994,1,1,2023-04-24,0,2022-06-14,,1,0
101832,Chris,Johnson,SCH005,2023,2021-12-29,73.1,-11.900000000000006,0,0,2023-07-26,0,2022-04-01,,0,0
101833,Ashley,Moore,SCH002,2023,2023-01-02,75.4,-9.599999999999994,0,0,2022-04-06,0,2023-02-26,,1,0
101839,Chris,Johnson,SCH002,2021,2022-09-29,82.0,-3.0,0,0,2023-07-09,0,2023-03-15,,1,1
101858,Emily,Anderson,SCH003,2022,2022-10-19,79.0,-6.0,0,1,2021-09-11,0,2023-09-03,,1,0
101862,Michael,Miller,SCH005,2021,2020-12-15,80.9,-4.099999999999994,0,0,2021-01-31,0,2023-03-12,,1,1
101871,Ashley,Miller,SCH005,2022,2021-10-13,78.15719758107713,-6.842802418922872,0,0,2022-09-06,1,2024-06-09,2.38,1,0
101875,Daniel,Johnson,SCH001,2021,2020-11-16,61.2,-23.799999999999997,0,0,2021-10-22,0,2022-09-03,,0,0
101910,David,Garcia,SCH002,2023,2021-08-12,65.3,-19.700000000000003,0,0,2023-05-19,0,2021-11-30,,0,0
101925,Maria,Smith,SCH001,2022,2020-09-28,80.8,-4.200000000000003,0,0,2022-08-10,1,2022-01-01,3.04,1,1
101931,Emily,Miller,SCH005,2021,2022-02-11,64.2,-20.799999999999997,0,1,,1,2022-11-12,2.25,0,0
101940,Emily,Garcia,SCH001,2023,2020-12-07,80.6,-4.400000000000006,0,0,2023-05-08,1,2022-04-30,2.42,1,1
101988,Maria,Johnson,SCH001,2022,2021-09-23,66.2,-18.799999999999997,0,0,,1,2023-12-03,1.94,0,0
101995,Taylor,Davis,SCH004,2023,2022-09-17,67.4,-17.599999999999994,0,1,2023-01-20,0,2022-10-06,,0,0
101996,James,Smith,SCH002,2021,2023-03-14,82.72863264707057,-2.271367352929431,0,0,2021-08-15,0,2023-03-06,,1,1
100004,Daniel,Wilson,SCH003,2021,2020-10-01,88.4,3.4000000000000057,1,1,,1,,3.09,1,1
100034,Taylor,Taylor,SCH002,2022,2021-12-30,59.4,-25.6,0,0,2022-05-27,1,2022-08-02,0.83,0,0
100041,David,Garcia,SCH002,2021,2021-01-06,79.0,-6.0,0,0,2022-07-15,1,2023-03-09,2.52,1,0
100049,Daniel,Brown,SCH001,2021,2021-07-17,49.9,-35.1,0,0,,0,2022-10-31,,0,0
100059,James,Brown,SCH005,2021,2021-02-04,95.5,10.5,1,1,2022-10-21,0,2021-12-13,,0,0
100073,James,Moore,SCH002,2023,2021-04-22,83.85329833487629,-1.1467016651237145,0,0,2021-02-09,0,2024-05-13,,1,1
100076,Ashley,Garcia,SCH002,2023,2021-12-01,75.5,-9.5,0,0,2023-01-04,0,2022-10-06,,1,0
100083,Sarah,Smith,SCH002,2021,2022-09-12,80.0,-5.0,0,0,2021-04-18,1,2022-01-29,2.5,1,1
100089,Taylor,Wilson,SCH003,2023,2020-10-09,79.5,-5.5,0,1,2021-01-16,1,2022-08-05,2.18,1,0
100104,James,Davis,SCH003,2023,2022-09-12,77.7,-7.299999999999997,0,0,2022-12-25,0,2022-02-04,,1,0
100109,Emily,Johnson,SCH005,2022,2020-10-10,90.8957545902329,5.895754590232897,1,1,2022-07-10,0,2022-07-17,,1,0
100116,James,Miller,SCH005,2022,2021-11-29,76.0,-9.0,0,0,,0,2023-10-01,,1,0
100123,Michael,Garcia,SCH003,2023,2022-08-28,67.9,-17.099999999999994,0,0,2022-09-19,0,2024-04-06,,0,0
100129,David,Smith,SCH002,2022,2023-04-02,84.1,-0.9000000000000057,0,0,2022-03-03,0,2024-07-22,,1,1
100156,David,Smith,SCH001,2022,2021-09-14,82.1,-2.9000000000000057,0,0,2021-03-07,1,2024-06-15,2.33,1,1
100176,Ashley,Taylor,SCH001,2022,2021-09-14,73.9,-11.099999999999994,0,0,2021-12-22,0,2023-11-16,,0,0
100223,Taylor,Brown,SCH005,2021,2022-02-09,84.9,-0.09999999999999432,0,0,2021-07-19,1,2023-06-30,3.01,1,1
100248,Emily,Brown,SCH001,2021,2023-05-12,76.3,-8.700000000000003,0,0,2023-04-24,0,2024-02-16,,1,0
100265,Sarah,Miller,SCH005,2023,2022-06-15,50.5,-34.5,0,0,2021-12-04,0,2023-12-04,,0,0
